fiscal_year,year,month,month_numeric,data_from_table,measure_type,portfolio_category,line_item,value,released_on,updated_on,data_source,data_url
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,structured_debt_un_listed,34,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,equity_derivative,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,derivatives_commodity,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,derivatives_others,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,mutual_fund,46592,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,others,5847,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,total,266341,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,listed_equity,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,unlisted_equity,739,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,plain_debt_listed,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,plain_debt_unlisted,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,structured_debt_listed,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,structured_debt_un_listed,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,equity_derivative,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,derivatives_commodity,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,derivatives_others,1,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,mutual_fund,2,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,others,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,total,742,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,advisory,total,269423,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,listed_equity,329842,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,unlisted_equity,1825,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,plain_debt_listed,2496246,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,plain_debt_un_listed,17837,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,structured_debt_listed,2012,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,structured_debt_un_listed,123,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,equity_derivative,184,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,derivatives_commodity,-1,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,derivatives_others,2,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,mutual_fund,112487,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,others,18392,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,February,2,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,total,3248372,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),number_of_clients,discretionary,,155779,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),number_of_clients,non_discretionary,,5243,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),number_of_clients,coinvestment,,164,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),number_of_clients,advisory,,1327,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,listed_equity,310828,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,unlisted_equity,796,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,plain_debt_listed,2350812,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,plain_debt_un_listed,16892,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,structured_debt_listed,888,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,structured_debt_un_listed,96,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,equity_derivative,392,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,derivatives_commodity,-2,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,derivatives_others,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,mutual_fund,65664,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,others,18867,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,total,2765234,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,listed_equity,35784,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,unlisted_equity,481,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,plain_debt_listed,180844,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,plain_debt_un_listed,162,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,structured_debt_listed,1029,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,structured_debt_un_listed,11,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,equity_derivative,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,derivatives_commodity,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,derivatives_others,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,mutual_fund,47068,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,others,5585,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,non_discretionary,total,270965,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,listed_equity,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,unlisted_equity,835,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,plain_debt_listed,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,plain_debt_unlisted,244,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,structured_debt_listed,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,structured_debt_un_listed,105,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,equity_derivative,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,derivatives_commodity,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,derivatives_others,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,mutual_fund,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,others,28,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,coinvestment,total,1213,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,advisory,total,282323,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,listed_equity,346612,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,unlisted_equity,2112,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,plain_debt_listed,2531656,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,plain_debt_un_listed,17298,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,structured_debt_listed,1917,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,structured_debt_un_listed,212,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,equity_derivative,392,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,derivatives_commodity,-2,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,derivatives_others,0,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,mutual_fund,112732,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,others,24480,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2023-24,2024,March,3,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,grand_total,total,3319734,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2024-25,2024,April,4,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),number_of_clients,discretionary,,157652,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2024-25,2024,April,4,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),number_of_clients,non_discretionary,,5423,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2024-25,2024,April,4,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),number_of_clients,coinvestment,,312,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2024-25,2024,April,4,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),number_of_clients,advisory,,1336,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2024-25,2024,April,4,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,listed_equity,323264,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2024-25,2024,April,4,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,unlisted_equity,798,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2024-25,2024,April,4,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,plain_debt_listed,2369955,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2024-25,2024,April,4,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,plain_debt_un_listed,19532,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2024-25,2024,April,4,Table 67: Assets Under Management by Portfolio Managers (since April 2022 in new format),aum_inr_crore,discretionary,structured_debt_listed,831,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
